customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C100182,Female,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),65.93,3436.08,Yes
C100183,Female,1,No,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),34.86,234.0,Yes
C100184,Female,1,Yes,Yes,56,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),51.99,2930.46,Yes
C100185,Male,0,No,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,39.68,1808.0,No
C100186,Female,1,No,No,17,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.23,1031.86,No
C100187,Female,0,No,No,28,No,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,62.28,1754.75,Yes
C100188,Male,0,No,Yes,24,No,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),25.89,603.93,No
C100189,Male,1,Yes,No,7,No,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,39.81,361.04,Yes
C100190,Male,0,No,No,70,Yes,No,No,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,32.84,2329.43,No
C100191,Female,1,No,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.0,884.73,No
C100192,Male,1,Yes,No,57,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,67.38,3867.2,Yes
C100193,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.44,1886.87,Yes
C100194,Female,0,Yes,No,35,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.56,1666.92,Yes
C100195,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.24,441.5,Yes
C100196,Female,0,No,Yes,61,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,40.99,2491.8,No
C100197,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,60.29,2950.05,No
C100198,Female,1,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,63.08,4182.51,Yes
C100199,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.17,257.47,Yes
C100200,Male,0,Yes,Yes,25,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.83,955.1,Yes
C100201,Female,0,Yes,No,30,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.49,999.37,Yes
C100202,Male,0,No,No,69,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),48.45,3329.7,No
C100203,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,51.12,1136.76,Yes
C100204,Female,1,No,Yes,66,Yes,Yes,No,No,No internet service,No,No,No,No internet service,One year,No,Mailed check,26.12,1666.23,Yes
C100205,Male,0,No,Yes,66,No,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,56.77,3744.13,No
C100206,Male,0,No,No,65,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.64,3400.84,No
C100207,Female,1,Yes,Yes,8,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),54.52,385.83,No
C100208,Male,1,Yes,Yes,36,Yes,Yes,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,28.37,1016.2,No
C100209,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,64.85,352.87,No
C100210,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.95,2997.12,No
C100211,Male,1,No,Yes,23,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),53.44,1143.34,No
C100212,Male,0,No,No,47,No,No,Fiber optic,No internet service,No,No,No,Yes,No,One year,No,Credit card (automatic),54.23,2520.35,No
C100213,Female,1,No,No,69,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.42,4597.19,Yes
C100214,Male,1,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,54.05,180.25,Yes
C100215,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.34,2483.13,Yes
C100216,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.69,4605.3,No
C100217,Male,1,Yes,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,66.51,4230.57,No
C100218,Female,1,No,Yes,12,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Electronic check,60.61,736.25,Yes
C100219,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),36.08,142.83,No
C100220,Female,0,No,No,72,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.32,2481.54,No
C100221,Female,1,No,No,57,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,33.44,1896.07,Yes
C100222,Female,1,Yes,No,34,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),52.58,1801.77,No
C100223,Female,0,No,Yes,51,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,54.35,2743.89,No
C100224,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,46.52,1442.63,No
C100225,Male,0,No,No,71,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,58.78,4170.79,No
C100226,Male,0,Yes,Yes,50,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.32,3664.62,No
C100227,Female,1,No,No,13,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,62.64,868.67,No
C100228,Male,1,No,Yes,39,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),52.83,2044.83,No
C100229,Male,0,No,No,8,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,36.66,279.4,Yes
C100230,Female,0,No,No,35,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),42.86,1468.3,Yes
C100231,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Mailed check,44.47,3172.74,No
C100232,Female,0,No,No,25,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,44.54,1092.39,Yes
C100233,Female,1,No,Yes,68,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),66.21,4508.03,No
C100234,Female,1,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,61.08,266.56,Yes
C100235,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66.46,2464.02,No
C100236,Female,0,No,No,56,No,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.82,1969.95,Yes
C100237,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,67.18,4355.14,No
C100238,Female,0,Yes,Yes,38,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),43.38,1653.87,No
C100239,Female,1,No,No,60,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),73.5,4433.3,Yes
C100240,Female,0,No,No,59,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Electronic check,41.36,2458.21,Yes
C100241,Male,1,No,No,42,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,One year,No,Electronic check,58.2,2455.72,No
C100242,Female,1,No,No,52,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.56,2987.71,Yes
C100243,Female,0,Yes,No,34,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.03,1304.96,No
C100244,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,41.39,399.28,No
C100245,Female,0,Yes,No,1,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,29.91,57.97,No
C100246,Female,0,No,No,18,Yes,No phone service,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,34.15,636.75,No
C100247,Female,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),74.17,3611.56,No
C100248,Male,1,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,67.39,4336.16,Yes
C100249,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),70.85,3832.45,Yes
C100250,Male,1,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,67.43,79.23,No
C100251,Male,1,No,No,42,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),71.95,3041.52,Yes
C100252,Male,1,No,No,65,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.57,3876.34,Yes
C100253,Male,1,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),75.8,4178.57,Yes
C100254,Female,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,45.42,2012.2,No
C100255,Male,1,No,Yes,35,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),38.06,1329.4,No
C100256,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.09,1902.41,Yes
C100257,Male,1,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,43.92,730.44,Yes
C100258,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,47.62,2687.86,Yes
C100259,Male,0,Yes,No,69,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,44.97,3105.93,No
C100260,Male,0,Yes,Yes,39,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,26.96,1064.55,No
C100261,Female,0,Yes,No,5,No,Yes,DSL,No,Yes,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),29.41,155.61,No
C100262,Female,1,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.36,3703.12,Yes
C100263,Female,1,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),63.6,1201.74,Yes
C100264,Female,1,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,64.08,2322.72,Yes
C100265,Male,1,Yes,Yes,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),42.06,499.23,No
C100266,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.42,2694.77,No
C100267,Male,0,Yes,No,44,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.75,2754.5,No
C100268,Male,1,Yes,No,2,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,42.05,98.63,No
C100269,Female,1,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),59.38,1971.84,Yes
C100270,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),70.51,3357.59,Yes
C100271,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),56.3,2349.05,No
C100272,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),62.51,536.26,Yes
C100273,Female,1,Yes,No,34,Yes,No phone service,No,Yes,No,No,Yes,No,No,One year,No,Mailed check,22.24,801.5,No
C100274,Male,1,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,47.3,2952.22,Yes
C100275,Female,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,41.17,1877.49,No
C100276,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,No,Mailed check,70.4,1733.98,No
C100277,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,72.01,513.68,Yes
C100278,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,73.49,3607.34,Yes
C100279,Female,0,Yes,No,27,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,33.72,919.35,No
C100280,Female,0,Yes,No,50,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.44,3248.42,Yes
C100281,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),56.4,2175.71,No
C100282,Female,0,No,No,64,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.42,4561.83,Yes
C100283,Female,0,Yes,Yes,44,Yes,No,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,34.83,1526.55,Yes
C100284,Female,1,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.09,2351.12,Yes
C100285,Male,1,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,63.02,1983.52,Yes
C100286,Female,0,No,Yes,50,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,27.96,1364.38,Yes
C100287,Female,0,No,Yes,3,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.16,164.32,Yes
C100288,Male,0,No,No,7,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,66.85,422.82,Yes
C100289,Male,0,No,No,51,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,36.82,1866.52,No
C100290,Female,0,Yes,No,43,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),71.0,3045.7,No
C100291,Female,1,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.19,2030.66,No
C100292,Male,0,No,No,66,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,56.95,3748.64,Yes
C100293,Male,0,Yes,No,70,Yes,Yes,No,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),27.35,1904.3,No
C100294,Male,0,No,No,56,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.84,2305.88,Yes
C100295,Male,1,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),46.46,1105.83,Yes
C100296,Male,1,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),29.94,112.06,No
C100297,Female,1,Yes,No,49,Yes,No,No,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),33.43,1665.2,No
C100298,Female,1,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),44.64,2448.28,No
C100299,Female,1,No,No,3,No,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,66.68,145.25,Yes
C100300,Female,1,No,No,47,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),66.48,3125.48,No
C100301,Male,0,No,Yes,50,No,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.36,2011.66,Yes
C100302,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.82,3739.2,Yes
C100303,Female,1,No,Yes,4,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.0,229.16,No
C100304,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,63.99,1408.47,No
C100305,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.56,3074.43,Yes
C100306,Male,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),64.91,4072.76,No
C100307,Female,0,No,No,46,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,40.77,1815.06,No
C100308,Male,0,Yes,No,6,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,47.48,262.14,Yes
C100309,Female,1,No,No,52,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,69.85,3616.76,Yes
C100310,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,46.83,3308.35,Yes
C100311,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),45.81,1608.21,Yes
C100312,Male,1,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,78.6,5546.43,Yes
C100313,Male,0,Yes,No,35,Yes,No,No,No,No,No,Yes,No,No internet service,One year,No,Mailed check,23.52,850.67,No
C100314,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,60.47,2230.08,Yes
C100315,Male,1,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.73,400.65,No
C100316,Female,1,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),33.72,1493.74,No
C100317,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),42.53,771.98,No
C100318,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,No,Mailed check,54.12,2078.81,No
C100319,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Two year,No,Mailed check,61.28,3572.95,No
C100320,Male,1,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,73.02,4762.92,Yes
C100321,Male,1,Yes,No,69,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,33.85,2340.05,Yes
C100322,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),44.94,778.88,Yes
C100323,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,62.6,1442.78,No
C100324,Female,1,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),47.34,2314.86,No
C100325,Female,0,No,No,39,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.36,1757.55,Yes
C100326,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,77.02,3912.69,No
C100327,Male,1,No,No,20,No,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,38.32,798.96,Yes
C100328,Female,1,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,One year,No,Mailed check,58.02,3770.38,No
C100329,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.46,819.43,Yes
C100330,Female,1,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,41.74,648.12,No
C100331,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.68,3924.0,Yes
C100332,Male,0,No,Yes,7,No,Yes,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,30.47,249.33,Yes
C100333,Female,1,No,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,75.84,4500.44,Yes
C100334,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,42.05,1882.25,No
C100335,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,61.05,2746.25,No
C100336,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.68,1913.75,No
C100337,Male,1,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Electronic check,78.99,5030.1,Yes
C100338,Male,1,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),72.81,3073.06,Yes
C100339,Female,1,Yes,Yes,0,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),48.72,16.49,No
C100340,Female,0,No,No,25,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.97,1639.27,Yes
C100341,Male,1,No,Yes,66,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),34.11,2254.47,No
C100342,Male,1,Yes,Yes,24,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,34.0,917.34,No
C100343,Female,0,No,No,7,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),51.81,322.76,Yes
C100344,Male,0,Yes,No,15,Yes,No phone service,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.13,588.45,No
C100345,Female,0,No,Yes,1,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.27,31.11,No
C100346,Male,1,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,66.52,4783.73,Yes
C100347,Male,1,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.53,593.21,Yes
C100348,Female,1,No,No,29,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.01,1217.58,No
C100349,Male,1,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,73.19,1316.83,Yes
C100350,Female,1,No,No,2,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,48.15,86.93,Yes
C100351,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,One year,No,Electronic check,62.98,2399.23,No
C100352,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,44.18,315.32,No
C100353,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.27,280.95,Yes
C100354,Female,1,Yes,No,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,49.73,230.26,Yes
C100355,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,44.87,3032.89,No
C100356,Female,1,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,71.75,1394.51,Yes
